year, month, day, hour, minute, second, I total up North [MA], I total down North [MA], I day up North [MA], I day down North [MA], I night up North [MA], I night down North [MA], I total up South [MA], I total down South [MA], I day up South [MA], I day down South [MA] I night up South [MA], I night down South [MA]
2017 09 07 04 46 00     3.94   -4.01    2.26   -2.36    1.68   -1.64    4.35   -4.37    1.53   -1.62    2.82   -2.75
2017 09 07 04 48 00     3.89   -4.11    2.34   -2.46    1.56   -1.65    4.17   -4.21    1.57   -1.70    2.60   -2.51
2017 09 07 04 50 00     3.75   -3.86    2.14   -2.29    1.60   -1.57    4.27   -4.40    1.78   -1.96    2.49   -2.44
2017 09 07 04 52 00     3.94   -4.20    2.02   -2.18    1.92   -2.02    5.00   -4.99    2.17   -2.26    2.83   -2.73
2017 09 07 04 54 00     3.63   -3.65    2.40   -2.24    1.24   -1.41    4.75   -4.79    2.20   -2.15    2.56   -2.64
2017 09 07 04 56 00     4.70   -5.01    3.10   -3.04    1.60   -1.97    4.56   -4.87    1.87   -2.00    2.69   -2.86
2017 09 07 04 58 00     4.54   -4.48    2.97   -2.82    1.57   -1.66    4.70   -5.08    1.80   -2.00    2.90   -3.08
2017 09 07 05 00 00     5.50   -5.56    3.10   -3.20    2.40   -2.37    4.64   -4.75    1.73   -1.90    2.91   -2.85
2017 09 07 05 02 00     5.94   -5.96    3.22   -3.23    2.72   -2.73    5.15   -5.26    2.06   -2.23    3.09   -3.03
2017 09 07 05 04 00     6.10   -6.10    3.22   -3.31    2.87   -2.78    5.82   -5.88    2.57   -2.85    3.26   -3.03
2017 09 07 05 06 00     6.01   -6.04    3.10   -3.16    2.92   -2.87    5.70   -5.65    2.38   -2.56    3.32   -3.09
2017 09 07 05 08 00     6.25   -6.43    3.21   -3.32    3.04   -3.10    5.86   -6.05    2.38   -2.79    3.47   -3.27
2017 09 07 05 10 00     6.50   -6.22    3.69   -3.63    2.81   -2.59    6.06   -6.45    2.58   -2.95    3.48   -3.51
2017 09 07 05 12 00     7.02   -6.81    4.04   -4.08    2.98   -2.73    6.24   -6.71    2.31   -2.89    3.93   -3.83
2017 09 07 05 14 00     6.93   -6.75    3.78   -3.94    3.15   -2.81    6.91   -7.28    2.87   -3.29    4.04   -3.99
2017 09 07 05 16 00     8.51   -8.34    4.91   -4.97    3.60   -3.37    7.19   -7.38    3.04   -3.34    4.15   -4.04
2017 09 07 05 18 00     8.04   -8.05    4.63   -4.78    3.42   -3.27    7.03   -7.12    3.03   -3.23    3.99   -3.89
2017 09 07 05 20 00     7.49   -7.69    4.43   -4.70    3.07   -2.99    6.81   -7.24    2.78   -3.37    4.03   -3.87
2017 09 07 05 22 00     7.79   -7.92    4.43   -4.73    3.36   -3.20    6.79   -7.20    2.84   -3.49    3.95   -3.72
2017 09 07 05 24 00     7.81   -7.96    4.59   -4.74    3.22   -3.21    7.13   -7.28    2.95   -3.26    4.18   -4.02
2017 09 07 05 26 00     7.30   -7.04    4.16   -4.11    3.14   -2.93    6.77   -6.93    2.91   -3.19    3.86   -3.75
2017 09 07 05 28 00     7.13   -7.15    3.90   -4.01    3.23   -3.14    6.64   -6.85    2.72   -3.00    3.92   -3.86
2017 09 07 05 30 00     8.37   -8.42    4.44   -4.59    3.93   -3.83    6.91   -6.94    2.72   -2.97    4.19   -3.97
2017 09 07 05 32 00     8.36   -8.47    4.56   -4.72    3.80   -3.75    6.33   -6.40    2.42   -2.81    3.91   -3.59
2017 09 07 05 34 00     8.37   -8.21    4.60   -4.58    3.77   -3.64    6.37   -6.29    2.49   -2.85    3.88   -3.43
2017 09 07 05 36 00     8.21   -8.15    4.28   -4.42    3.93   -3.73    6.28   -6.02    2.54   -2.71    3.74   -3.31
2017 09 07 05 38 00     8.01   -8.16    3.93   -4.27    4.08   -3.89    6.33   -6.21    2.49   -2.77    3.84   -3.44
2017 09 07 05 40 00     7.20   -7.09    3.57   -3.72    3.63   -3.36    5.89   -5.68    2.19   -2.27    3.71   -3.41
2017 09 07 05 42 00     7.01   -6.71    3.54   -3.59    3.47   -3.12    5.75   -5.61    2.18   -2.45    3.56   -3.16
